ProductID,Status,Description,Category,StdAccountingCost,SKU,ItemPrice,UnitOfMeasure,WeightPerUnit,DoesGetBuilt,MSQ,AllocatedDoneDate,OnOrderUnits,RawConsumption,BuildOutToDays,RawConsumption,UPC
105838,Active,RAINBOW SPRINKLES (25 LBS),RAW BULK,29.33,,,,25,,,,0,25,,25,
105839,Active,CHRISTMAS SPRINKLES (10 LBS),RAW BULK,17.1,,,,10,,,,0,10,,10,
10584,Active,Knock Off Mattress California King Protector 100% waterproof,Protectors,,KOPROCK,,,,,,7/24/2018,0,,,,7.42309E+11
105840,Active,Crushed Peppermint Candy Pieces (5 lbs) UNP (sell Sept-Feb),Sell-Powder,19.42,PeppermintCandy(5lbs)UNPB,39.95,,80,1,,12/5/2018,0,,31,,7.42309E+11
105841,Active,"48"" HEAVY DUTY ANGLE BROOM",Warehouse Supplies,10.99,,,,,,,,0,,,,
105842,Active,"30"" BLACK UNFLAGGED LOBBY BROOM AND DUSTPAN",Warehouse Supplies,19.99,,,,,,,,0,,,,
105843,Active,36 QT. YELLOW MOP BUCKET,Warehouse Supplies,28.99,,,,,,,,0,,,,
105844,Active,MICROFIBER DUST MOP,Warehouse Supplies,33.49,,,,,,,,0,,,,
105845,Active,20 LB SCALE,Warehouse Supplies,21.39,,,,,,,,0,,,,
105846,Active,20 QT. STAINLESS STEEL POT WITH COVER,Warehouse Supplies,46.99,,,,,,,,0,,,,
105847,Active,MOBILE ALUMINUM RACK,Warehouse Supplies,138.99,,,,,,,,0,,,,
105848,Active,"30"" X 72"" STAINLESS STEEL TABLE",Warehouse Supplies,158.91,,,,,,,,0,,,,
105849,Active,"30"" X 30"" STAINLESS STEEL TABLE",Warehouse Supplies,302.36,,,,,,,,0,,,,
10585,Active,Knock Off Mattress Twin Protector 100% waterproof,Protectors,,KOPROTW2,,,,,,7/24/2018,0,,,,7.42309E+11
105850,Active,85 OZ SCOOP,Warehouse Supplies,7.29,,,,,,,,0,,,,
105851,Active,12 OZ SCOOP,Warehouse Supplies,1.63,,,,,,,,0,,,,
105852,Active,38 OZ SCOOP,Warehouse Supplies,3.6,,,,,,,,0,,,,
105853,Active,CACTUS MAT,Warehouse Supplies,4.19,,,,,,,,0,,,,
105854,Active,3 STEP FOLDING STEP STOOL,Warehouse Supplies,79.99,,,,,,,,0,,,,
105857,Active,"LABEL 4"" X 1.4375"" White Gloss for Laser",Packaging,0.2918,,,ea,,,,,0,,,,
105858,Active,WHITE DISPOSABLE HAIR CAP,Warehouse Supplies,2.2,,,,,,,,0,,,,
105859,Active,"SQUARE PALM LEAF PLATE 10"" ECOCHOICE TREEVIVE (100/CASE)",RAW BULK,25.11,,,,,,,,0,1,,1,
10586,Active,Knock Off Mattress Twin XL Protector 100% waterproof,Protectors,,KOPROTWXL2,,,,,,7/24/2018,0,,,,7.42309E+11
105860,Active,FLAME-RETARDANT OVEN MITTS 2/PACK,RAW BULK,2.62,,,,,,,,0,2,,2,
105861,Active,NITRILE GLOVES (LARGE),RAW BULK,38.48,,38.48,,,0,,,0,1,,1,
105862,Active,3 BOX WALL MOUNT GLOVE DISPENSER,Warehouse Supplies,7.98,,,,,,,,0,,,,
105863,Active,"7"" COMPOSTABLE SUGARCANE/BAGASSE PLATE",RAW BULK,43.51,,,,,,,,0,,,,
105864,Active,"9"" COMPOSTABLE SUGARCANE/BAGASSE PLATE",ReSALE,37.66,,,,,,,,0,,,,
105865,Active,NITRILE GLOVES (SMALL) (1000/box),RAW BULK,38.48,,,,,0,,,0,1,,1,
105866,Active,NITRILE GLOVES (MEDIUM),RAW BULK,38.48,,,,,0,,,0,1,,1,
105867,Active,FRENCH COFFEE PRESS,ReSALE,6.72,,,,,,,,0,,,,
105868,Active,Garlic Capsules (100 Capsules 500 mg) POI,Sell-Capsules,1.39,Garlic(100Caps)POI,9.95,,4,1,,,0,,45,,7.42309E+11
105869,Active,Prebiotic Supplement (WRONG SIZE) (100 Capsules 250 mg) POI (Deativate when Sold out),Sell-Capsules,1.34,Prebiotic(100Caps)POI,9.55,,4,1,,,0,,45,,7.42309E+11
10587,Active,Knock Off Mattress Full Mattress Protector 100% waterproof,Protectors,,KOPROF2,,,,,,7/24/2018,0,,,,7.42309E+11
105870,Active,EDTA (5 LBS) Temporary Replacement (ETA ??),RAW BULK,43.19,,,,5,0,,,0,,,,
105871,Active,Flame Retardant Oven Mitts,ReSALE,3.84,OvenMitts(2pk)QPD,9.99,,2,1,,1/23/2019,0,,31,,7.42309E+11
105872,Active,"LABEL 2.375"" x 3"" Weatherproof Polyester Laser",Labels,0.4995,,0.46,ea,,0,250,,0,9,,9,
105873,Active,Vitamin C Powder (3 oz) UNP,Sell-Powder,2.1,VitaminC(3oz)UNP,8.25,,3,1,,,0,,31,,7.42309E+11
105874,Active,Vitamin C Powder (8 oz) UNP,Sell-Powder,3.81,VitaminC(8oz)UNP,11.95,,8,1,,12/26/2018,0,,31,,7.42309E+11
105875,Active,Vitamin C Powder (1 lb) UNP,Sell-Powder,6.54,VitaminC(1lb)UNP,17.75,,16,1,,12/26/2018,0,,31,,7.42309E+11
105876,Active,Tapioca Starch (10 oz) UNP,Sell-Powder,1.79,TapiocaStarch(10oz)UNP,7.95,,10,1,,12/26/2018,0,,31,,7.42309E+11
105877,Active,Guar Gum (6 oz) UNP,Sell-Powder,20.51,GuarGum(6oz)UNP,7.35,,6,1,,1/8/2019,0,,31,,7.42309E+11
105878,Active,"7"" Disposable Sugarcane Plates (125 Count) QPD",ReSALE,6.76,"SugarcanePlate(7"")QPD",14.55,,4,1,,,0,,31,,7.42309E+11
105879,Active,"9"" Disposable Sugarcane Plates (50 Count) QPD",ReSALE,5.02,"SugarcanePlate(9"")QPD",11.75,,2,1,,,0,,31,,7.42309E+11
10588,Active,Knock Off Mattress Queen Protector 100% waterproof,Protectors,,KOProfQ2,,,,,,7/24/2018,0,,,,7.42309E+11
105880,Active,"10"" Square Palm Leaf Plates (25 Count) QPD",ReSALE,7.33,"PalmLeafPlate(10"")QPD",16.95,,4,1,,12/27/2018,0,,31,,7.42309E+11
105881,Active,Textured Nitrile Gloves (Large) 1000 Count QPD,ReSALE,40.99,BlueNitrileGloves(LG)QPD,69.99,,,1,,1/24/2019,0,,31,,7.42309E+11
105882,Active,Textured Nitrile Gloves (Medium) 1000 Count QPD,ReSALE,42.39,BlueNitrileGloves(MED)QPD,69.99,,160,1,,1/24/2019,0,,31,,7.42309E+11
105883,Active,Textured Nitrile Gloves (Small) 1000 Count QPD,ReSALE,42.39,BlueNitrileGloves(SM)QPD,69.99,,160,1,,1/23/2019,0,,31,,7.42309E+11
105884,Active,Glove Dispenser Wall Mount (3 Box) QPD,ReSALE,9.46,GloveWallDispenserQPD,19.95,,8,1,,,0,,31,,7.42309E+11
105885,Active,French Press Coffee Maker (33 oz) QPD,ReSALE,8.28,CoffeeMaker(33oz)QPD,19.95,,16,1,,,0,,31,,7.42309E+11
105886,Active,Hyaluronic Capsules (100 Capsules 250 mg) POI,Sell-Capsules,6.33,HyaluronicAcid(100Caps)POI,16.95,,4,1,,2/26/2019,0,,31,,7.42309E+11
105887,Active,OUTSIDE RUG: Guardian Clean Step Scraper Outdoor Floor Mat Natural Rubber 3'x5' Black Ideal for any outside entryway Scrapes Shoes Clean of Dirt and Grime,Office Supplies,28.41,,,,,,,,0,,,,
105888,Active,Hyaluronic Acid Powder (1 oz) UNP,Sell-Powder,6.57,HyalAcidPow(1oz)UNP,15.99,,1,1,,,0,,31,,7.42309E+11
105889,Active,Bitter Melon Capsules (100 Capsules 415 mg) POI,Sell-Capsules,1.72,BitterMelon(100Caps)POI,8.95,,4,1,,,0,,31,,7.42309E+11
10589,Active,Knock Off Mattress Protector 100% waterproof,Protectors,,KOPROFK2,,,,,,7/24/2018,0,,,,7.42309E+11
105890,Active,"INSIDE RUG: Cactus Mat 1485M-L34 3' x 4' Charcoal Needle Rib Carpet Mat - 3/8"" Thick",Office Supplies,16.49,,,,,,,,0,,,,
105891,Active,ASHWAGANDHA EXTRACT POWDER (25 kg),RAW BULK,381.96,,,,882,0,,,0,55.1,,55.1,
105892,Active,BEET ROOT POWDER (20 KG),RAW BULK,144.96,,,,705,0,,,0,44.1,,44.1,
105893,Active,MACA ROOT EXTRACT POWDER (25 KG),RAW BULK,324.96,,,,882,0,,,0,55.1,,55.1,
105894,Active,GRAPE SEED EXTRACT POWDER ( 25 KG),RAW BULK,611.96,,,,882,0,,,0,55.1,,55.1,
105895,Active,PINE BARK EXTRACT POWDER (25 KG),RAW BULK,583.96,,,,882,0,,,0,55.1,,55.1,
105896,Active,RED YEAST RICE EXTRACT POWDER (25 KG),RAW BULK,336.96,,,,882,0,,,0,55.1,,55.1,
105897,Active,CHASTEBERRY EXTRACT POWDER (25 KG),RAW BULK,424.96,,,,882,0,,,0,55.1,,55.1,
105898,Active,DANDELION ROOT EXTRACT POWDER (25 KG),RAW BULK,353.96,,,,882,0,,,0,55.1,,55.1,
105899,Active,MILK THISTLE EXTRACT POWDER (25 KG),RAW BULK,881.96,,,,882,0,,,0,55.1,,55.1,
10590,Active,Knock Off Mattress California King Mattress Protector 100% waterproof,Protectors,,KOPROFCK2,,,,,,7/24/2018,0,,,,7.42309E+11
105900,Active,ST JOHN'S WORT EXTRACT (25 KG),RAW BULK,755.96,,,,882,0,,,0,55.1,,55.1,
105901,Active,VALERIAN ROOT EXTRACT POWDER (25 KG),RAW BULK,381.96,,,,882,0,,,0,55.1,,55.1,
105902,Active,METHYLSULFONYLMETHANE (MSM) POWDER (25 KG),RAW BULK,123.71,,,,882,0,,,0,55.1,,55.1,
105903,Active,BIOTIN 1% (VITAMIN B7) POWDER (25 KG),RAW BULK,496.96,,,,882,0,,,0,55.1,,55.1,
105904,Active,GRAPEFRUIT SEED EXTRACT POWDER (25 KG),RAW BULK,353.96,,,,882,0,,,0,55.1,,55.1,
105905,Active,PAPAYA FRUIT EXTRACT POWDER (25 KG),RAW BULK,381.96,,,,882,0,,,0,55.1,,55.1,
105906,Active,BAMBOO EXTRACT POWDER (25 KG),RAW BULK,482.96,,,,882,0,,,0,55.1,,55.1,
105907,Active,CORDYCEPS POWDER (25 KG),RAW BULK,454.96,,,,882,0,,,0,55.1,,55.1,
105908,Active,FO-TI EXTRACT POWDER (25 KG),RAW BULK,396.96,,,,882,0,,,0,55.1,,55.1,
105909,Active,COENZYME Q10 (COQ10) (1KG),RAW BULK,255.96,,,,35.3,0,,,0,2.2,,2.2,
10591,Active,Knock Off Twin Mattress Protector,Protectors,,KOPROTW3,,,,,,7/24/2018,0,,,,7.42309E+11
105910,Active,MAGNESIUM OXIDE POWDER (25 KG),RAW BULK,195.96,,,,882,0,,,0,55.1,,55.1,
105911,Active,KAVA KAVA EXTRACT POWDER (25 KG),RAW BULK,755.96,,,,882,0,,,0,55.1,,55.1,
105912,Active,BILBERRY EXTRACT POWDER (25 KG),RAW BULK,381.96,,,,882,0,,,0,55.1,,55.1,
105913,Active,Alfalfa Leaf Capsules (100 Capsules 760 mg) POI,Sell-Capsules,1.78,AlfalfaLeaf(100Caps)POI,8.95,,4,1,,,0,,31,,7.42309E+11
105914,Active,PORTLAND CEMENT TYPE I/II (94 LB),RAW BULK,12.15,,,,1504,0,,,0,94,,94,
105915,Active,Baking Soda (4 oz) UNP,Sell-Powder,1.02,BakingSoda(4oz)UNP,5.95,,4,1,,,0,,31,,7.42309E+11
105916,Active,Baking Soda (1.5 lb) UNP,Sell-Powder,1.89,BakingSoda(1.5lb)UNP,12.25,,24,1,,1/8/2019,0,,31,,7.42309E+11
105917,Active,Citric Acid (1 lb) UNP,Sell-Powder,2.24,CitricAcid(1lb)UNP,13.75,,16,1,,1/10/2019,0,,31,,7.42309E+11
105918,Active,SYRINGE (60 ML) (4/pack),RAW BULK,9.99,,,,,0,,,0,4,,4,
105919,Active,SYRINGE (20 ML) (4/pack),RAW BULK,6.99,,,,,0,,,0,4,,4,
10592,Active,Knock Off Twin XL Mattress Protector,Protectors,,KOPROTWXL3,,,,,,7/24/2018,0,,,,7.42309E+11
105920,Active,Holiday Sprinkles (2 lb) UNP,Sell-Powder,5.05,HolidaySprinkles(2lb)UNP,17.99,,32,1,,12/18/2018,0,,31,,7.42309E+11
105921,Active,AMBER GLASS BOTTLE 5 ML 18-din neck finish(255/case),Containers,0.0595,,,,,,,,255,1,,1,
105922,Active,AMBER GLASS 15 ML 18-DIN (234/case),RAW BULK,0.0636,,,,,0,234,,468,1,,1,
105923,Active,CONSUMER COMMODITY ORM-D STICKERS,Warehouse Supplies,8.78,,,,,,,,0,,,,
105924,Active,ARBORVITAE,RAW BULK,,,,,,0,,,0,,,,
105925,Active,BERGAMOT,RAW BULK,,,,,,0,,,0,,,,
105926,Active,CAMPHOR,RAW BULK,,,,,,0,,,0,,,,
105927,Active,CARDAMOM,RAW BULK,,,,,,0,,,0,,,,
105928,Active,CASSIA,RAW BULK,,,,,,0,,,0,,,,
105929,Active,CEDARWOOD,RAW BULK,,,,,,0,,,0,,,,
10593,Active,Knock Off Full Mattress Protector,Protectors,,KOPROTF3,,,,,,7/24/2018,0,,,,7.42309E+11
105930,Active,CINNAMON LEAF,RAW BULK,,,,,,0,,,0,,,,
105931,Active,CLARY SAGE,RAW BULK,,,,,,0,,,0,,,,
105932,Active,CLOVE,RAW BULK,,,,,,0,,,0,,,,
105933,Active,CORIANDER,RAW BULK,,,,,,0,,,0,,,,
105934,Active,CYPRESS,RAW BULK,,,,,,0,,,0,,,,
105935,Active,EUCALYPTUS,RAW BULK,,,,,,0,,,0,,,,
105936,Active,FENNEL,RAW BULK,,,,,,0,,,0,,,,
105937,Active,FRANKINCENSE,RAW BULK,,,,,,0,,,0,,,,
105938,Active,GERANIUM,RAW BULK,,,,,,0,,,0,,,,
105939,Active,GINGER,RAW BULK,,,,,,0,,,0,,,,
10594,Active,Knock Off Queen Mattress Protecto,Protectors,,KOPROTQ3,,,,,,7/24/2018,0,,,,7.42309E+11
105940,Active,GRAPEFRUIT,RAW BULK,,,,,,0,,,0,,,,
105941,Active,WHITE GRAPEFRUIT,RAW BULK,,,,,,0,,,0,,,,
105942,Active,JUNIPER BERRY,RAW BULK,,,,,,0,,,0,,,,
105943,Active,BAY LAUREL LEAF,RAW BULK,,,,,,0,,,0,,,,
105944,Active,LAVENDER BY THE OZ,RAW BULK,,,,,,0,,,0,,,,
105945,Active,LEMONGRASS,RAW BULK,,,,,,0,,,0,,,,
105946,Active,LEMON,RAW BULK,,,,,,0,,,0,,,,
105947,Active,LIME,RAW BULK,,,,,,0,,,0,,,,
105948,Active,MANDARIN GREEN,RAW BULK,,,,,,0,,,0,,,,
105949,Active,MARJORAM,RAW BULK,,,,,,0,,,0,,,,
10595,Active,Knock Off King Mattress Protector,Protectors,,KOPROTK3,,,,,,7/24/2018,0,,,,7.42309E+11
105950,Active,MYRRH,RAW BULK,,,,,,0,,,0,,,,
105951,Active,ORANGE,RAW BULK,,,,,,0,,,0,,,,
105952,Active,OREGANO,RAW BULK,,,,,,0,,,0,,,,
105953,Active,PEPPERMINT,RAW BULK,,,,,,0,,,0,,,,
105954,Active,PETITGRAIN,RAW BULK,,,,,,0,,,0,,,,
105955,Active,ROSEMARY,RAW BULK,,,,,,0,,,0,,,,
105956,Active,SIBERIAN FIR,RAW BULK,,,,,,0,,,0,,,,
105957,Active,TANGERINE,RAW BULK,,,,,,0,,,0,,,,
105958,Active,THYME,RAW BULK,,,,,,0,,,0,,,,
105959,Active,VETIVER,RAW BULK,,,,,,0,,,0,,,,
10596,Active,Knock Off California King Mattress Protector,Protectors,,KOPROTCK3,,,,,,7/24/2018,0,,,,7.42309E+11
105960,Active,WILD ORANGE,RAW BULK,,,,,,0,,,0,,,,
105961,Active,WINTER GREEN,RAW BULK,,,,,,0,,,0,,,,
105962,Active,YLANG YLANG,RAW BULK,,,,,,0,,,0,,,,
105963,Active,ACAI BERRY (B/O MID MARCH) EXTRACT (25 KG),RAW BULK,375,,,,882,0,,,0,55.1156,,55.1156,
105964,Active,DIINDOLYLMETHANE 3 3' (25 KG),RAW BULK,2000,,,,882,0,,,0,,,,
105965,Active,ALFALFA EXTRACT 10:1 (25 KG),RAW BULK,300,,,,882,0,,,0,,,,
105966,Active,POMEGRANATE JUICE POWDER (20 KG),RAW BULK,280,,,,705.48,0,,,0,55.1,,55.1,
105967,Active,Rainbow Sprinkles (1.5 lb) UNP,Sell-Powder,3.11,RainUnicorn(1.5lbs)UNP,13.05,,24,1,,1/10/2019,0,,31,,7.42309E+11
105968,Active,RHODIOLA ROSEA EXTRACT 3 % & 1 % (25 KG),RAW BULK,5625,,,,882,0,,,0,55.1,,55.1,
105969,Active,SLIPPERY ELM BARK EXTRACT 10:1 (25 KG),RAW BULK,300,,,,882,0,,,0,55.1,,55.1,
10597,Active,Knock Off Twin Mattress Protector,Protectors,,KOPROTW4,,,,,,7/24/2018,0,,,,7.42309E+11
105970,Active,BCAA (25 KG),RAW BULK,431.25,,,,882,0,,,0,55.1,,55.1,
105971,Active,BROCCOLI EXTRACT POWDER (25 KG),RAW BULK,300,,,,882,0,,,0,55.1,,55.1,
105972,Active,BITTER MELON EXTRACT 10:1 (25 KG),RAW BULK,300,,,,882,0,,,0,55.1,,55.1,
105973,Active,L-GLUTATHIONE 80% (25 KG),RAW BULK,5500,,,,882,0,,,0,55.1,,55.1,
105974,Active,GREEN TEE EXTRACT 80% ( 25 KG),RAW BULK,425,,,,882,0,,,0,55.1,,55.1,
105975,Active,KELP EXTRACT 10:1 (25 KG),RAW BULK,350,,,,882,0,,,0,55.1,,55.1,
105976,Active,COCONUT WATER POWDER (25 KG),RAW BULK,300,,,,882,,0,,0,55.1,,55.1,
105977,Active,ACEROLA CHERRY POWDER (25 KG),RAW BULK,500,,,,882,0,,,0,55.1,,55.1,
105978,Active,MONK FRUIT ( 25 KG),RAW BULK,3250,,,,882,0,,,0,55.1,,55.1,
105979,Active,Rainbow Nonpareils Sprinkles (1.5 lb) UNP,Sell-Powder,3.89,RainNonpareil(1.5lbs)UNP,14.25,,24,1,,12/21/2018,0,,31,,7.42309E+11
10598,Active,Knock Off Twin XL Mattress Protector,Protectors,,KOPROTWXL4,34.95,,,,,7/24/2018,0,,,,7.42309E+11
105980,Active,DRUM HEATER Briskheat Silicone Rubber 55 Gallon,,,,,,,,,,0,,,,
105981,Active,DIATAMACEOUS EARTH (1000 LBS) FOOD GRADE SUPER SACK,RAW BULK,250,,,pound,1000,0,1,,0,1000,,1000,
105982,Active,Hyaluronic Acid (1 oz) POI,Sell-Powder,6.56,HyaluronicAcid(1oz)POI,14.95,,1,1,,1/4/2019,0,,31,,7.42309E+11
105983,Active,Salt of Magnesium (3.5 Gallon Bucket 32 lb) POI,Sell-Buckets,27.85,SalofMagnes(3.5GalBucket)POI,67.55,,512,1,,1/8/2019,0,,31,,7.42309E+11
105984,Active,Salt of Magnesium (5 Gallon Bucket 45 lb) POI,Sell-Buckets,36.12,SaltofMagnes(5GalBucket)POI,88.75,,720,1,,1/10/2019,0,,31,,7.42309E+11
105985,Active,Moringa Powder (8 oz) POI,Sell-Powder,4.87,Moringa(8oz)POI,13.85,,8,1,,1/4/2019,0,,31,,7.42309E+11
105986,Active,Moringa Powder (1 lb) POI,Sell-Powder,8.77,Moringa(1lb)POI,21.99,,16,1,,1/8/2019,0,,31,,7.42309E+11
105987,Active,Acacia Senegal Fiber (1.5 oz) UNP,Sell-Powder,,AcaciaSengalFib(1.5oz)UNP,,,,1,,,0,,31,,7.42309E+11
105988,Active,GRAPEOLA 100% GRAPE SEED OIL (3 liter),RAW BULK,11.45,,11.45,,101.44,0,,,0,,,,
105989,Active,SUN FLOWER OIL 100% Non - GMO (35 LB),RAW BULK,42.99,,42.99,,560,0,,,0,,,,
10599,Active,Knock Off Full Mattress Protector,Protectors,,KOPROTF4,,,,,,7/24/2018,0,,,,7.42309E+11
105990,Active,Sunflower Seed Oil (4 oz) POI,Sell-Liquid Bottles F-Style,1.57,SunflowerSeedOil(4floz)POI,10.5,,4,1,,1/5/2019,0,,31,,7.42309E+11
105991,Active,OREGANO LEAVES REGAL (3 oz),RAW BULK,1.39,,1.39,,3,0,,,0,0.1875,,0.1875,
105992,Active,OREGANO LEAVES REGAL (8 oz),RAW BULK,2.05,,2.05,,8,0,,,0,0.5,,0.5,
105993,Active,Sunflower Seed Oil (16 oz) POI,Sell-Liquid Bottles F-Style,2.7,SunflowerSeedOil(16oz)POI,11.95,,16,1,,2/12/2019,0,,31,,7.42309E+11
105994,Active,CELERY SEED REGAL (5 lb),RAW BULK,12.49,,12.49,,80,0,,,0,5,,5,
105995,Active,OREGANO REGAL BULK (20 lb),RAW BULK,51.48,,,ea,320,0,,,0,20,,20,
105996,Active,12 x 8 x 5 Shipping Box 32 ECT (25/bundle),Packaging,0.8956,,0.8956,,,,,,0,,,,
105997,Active,Grape Seed Oil (16 oz) POI,Sell-Liquid Bottles F-Style,3.27,GrapeSeedOil(16floz)POI,13.75,,16,1,,2/5/2019,0,,31,,7.42309E+11
105998,Active,Grape Seed Oil (3 Liter) UNP,ReSALE,13.72,GrapeSeedOil(3Liter)UNP,33.95,,112,1,,2/5/2019,0,,31,,7.42309E+11
105999,Active,PARSLEY FLAKES REGAL BULK ( 16 lb),RAW BULK,76.2,,93.31,ea,256,0,,,0,16,,16,
10600,Active,Knock Off Queen Mattress Protector,Protectors,,KOPROTQ4,,,,,,7/24/2018,0,,,,7.42309E+11
106001,Active,AVOCADO OIL 100 % PURE (50 lb),RAW BULK,162.99,,162.99,,800,0,,,0,50,,50,
106002,Active,DUTCH COCOA POWDER (5 lb),RAW BULK,15.62,,15.62,,80,0,,,0,5,,5,
106003,Active,BLACK PEPPER EO,RAW BULK,,,,,,,,,0,,,,
106004,Active,Diatomaceous Earth Capsules (200 capsules 275 mg) EBE,Sell-Capsules,2.11,DiatomaEarth(200Caps)EBE,17.95,,8,1,,1/11/2019,0,1,45,1,7.42309E+11
106005,Active,Diatomaceous Earth Capsules (100 Capsules 275 mg) POI,Sell-Capsules,1.09,DiatoEarth(100Caps)POI,15.95,,4,1,,1/10/2019,0,,45,,7.42309E+11
106008,Active,Acacia Fiber Capsules (100 Capsules 325 MG) POI,Sell-Capsules,1.19,AcaciaFiber(100Caps)POI,14,,4,1,,1/10/2019,0,,45,,7.42309E+11
106009,Active,Prebiotic Supplement (100 Capsules 325 mg) POI,Sell-Capsules,1.18,Prebiotic(100Caps)POI,13.95,,4,1,,2/7/2019,0,,45,,7.42309E+11
10601,Active,Knock Off King Mattress Protector,Protectors,,KOPROTK4,,,,,,7/24/2018,0,,,,7.42309E+11
106010,Active,Bentonite Clay Capsules (200 Capsules 375 MG) KOP,Sell-Capsules,2.02,BentoniteClay(200Caps)KOP,14.85,,8,1,,1/11/2019,0,,45,,7.42309E+11
106011,Active,Bentonite Clay Capsules (200 Capsules 375 mg) EBE,Sell-Capsules,2.08,BentoniteClay(200Caps)EBE,18.95,,8,1,,1/24/2019,0,1,45,1,7.42309E+11
106012,Active,Bentonite Clay Capsules (100 Capsules 1500/serving MG) POI,Sell-Capsules,1.09,BentoniteClay(100Caps)POI,14.95,,4,1,,2/5/2019,0,,45,,7.42309E+11
106013,Active,"LABEL 1"" x 0.5"" Weatherproof Polyester Laser",Labels,0.4995,,0.4995,,,1,,,0,160,,160,
106014,Active,VINEGAR POWDER APPLE CIDER ( 25 LB),RAW BULK,161.2,,161.2,,400,0,,,0,25,,25,
106015,Active,SODIUM TRIPOLYPHOSPHATE LITE (55.1156 LBS) TECH,RAW BULK,25.904332,,,pound,55.12,0,0,,0,55.1156,31,55.1156,
106016,Active,HELICHRYSUM,RAW BULK,,,,,,,,,0,,,,
106017,Active,MELALUCA (TEA TREE),RAW BULK,,,,,,,,,0,,,,
106018,Active,NUTELLA HAZELNUT SPREAD 6.6 LB (2/case),RAW BULK,39.24,,38.24,,211.2,0,,,0,13.2,,13.2,
106019,Active,THIN WALL PLASTIC COLD CUP 7 oz TRANSLUCENT (2500/case),RAW BULK,34.95,,34.95,,,0,,,0,2500,,2500,
10602,Active,Knock Off California King Mattress Protector,Protectors,,KOPROTCK4,,,,,,7/24/2018,0,,,,7.42309E+11
106020,Active,BALLPOINT PENS BIC ROUND STIC XTRA- LIFE ( 60/pack),Office Supplies,5.09,,5.09,,,0,,,0,,0,,
106022,Active,Spirulina Capsules (100 Capsules 1400 mg) POI,Sell-Capsules,2.44,Spirulina(100Caps)POI,13.95,,4,1,,,0,,31,,7.42309E+11
106023,Active,Wheatgrass Capsules (100 Capsules 800 mg) POI,Sell-Capsules,1.31,Wheatgrass(100Caps)POI,13.95,,4,1,,2/7/2019,0,,31,,7.42309E+11
106024,Active,Micronized Creatine Capsules (100 Capsules 2250 mg) POI,Sell-Capsules,1.33,MicroCreatine(100Caps)POI,14.95,,4,1,,2/7/2019,0,,31,,7.42309E+11
106025,Active,Valerian Root Capsules (100 Capsules 700 mg) POI,Sell-Capsules,1.58,ValerianRoot(100Caps)POI,15.95,,4,1,,2/7/2019,0,,31,,7.42309E+11
106026,Active,CORE BY ACOPA 1O OZ STEMLESS FLUTE GLASS (12/case),RAW BULK,16.49,,16.49,,,0,,,0,1,,1,
106027,Active,CLEAR SAN PLASTIC BEVERAGE PITCHER 60 oz,RAW BULK,1.79,,1.79,,,0,,,0,1,,1,
106028,Active,Biotin Capsules (100 Capsules 785000 mcg) POI,Sell-Capsules,2.61,Biotin(100Caps)POI,10.95,,4,1,,,0,,31,,7.42309E+11
106029,Active,ALMOND FLOUR (25 LBS),RAW BULK,,,,oz,400,0,,,0,25,,25,
10603,Active,Knock Off Pillow Low Profile cool to the touch,Pillows,,KOPILLP,,,,,,7/24/2018,0,,,,7.42309E+11
106030,Active,EDTA CALCIUM DISODIUM (For Capsules) POWDER (25 KG) BULK SUPPLEMENTS,RAW BULK,347.86,,,ea,55.12,0,,,0,55.1156,,55.1156,
106031,Active,Bamboo Extract Capsules (100 Capsules 375 mg) POI,Sell-Capsules,1.77,Bamboo(100Caps)POI,13.95,,4,1,,2/25/2019,0,,31,,7.42309E+11
106032,Active,Pomegranate Juice Powder (1 lb) POI,Sell-Powder,7.81,PomegJuicePow(1lb)POI,21.25,,16,1,,2/12/2019,0,,31,,7.42309E+11
106033,Active,"DISPOSABLE POLY APRON 42"" x 24"". 50 MIL (100/box)",RAW BULK,2.97,,2.97,,,0,50,,0,1,,1,
106034,Active,Pomegranate Juice Powder (8 oz) POI,Sell-Powder,4.21,PomegJuicePow(8oz)POI,12.5,,8,1,,2/12/2019,0,,31,,7.42309E+11
106035,Active,Bitter Melon Powder (1 lb) POI,Sell-Powder,6.9,BitterMelonPow(1lb)POI,19.85,,16,1,,2/12/2019,0,,31,,7.42309E+11
106036,Active,HANGING FILE FOLDER5-TABLETTER SIZE (50/box),Office Supplies,16.05,,16.05,,,0,,,0,50,,50,
106037,Active,Bamboo Extract Powder (8 oz) POI,Sell-Powder,5.33,BambooPow(8oz)POI,17.95,,8,1,,2/21/2019,0,,31,,7.42309E+11
106038,Active,Slippery Elm Bark Powder (1 lb),Sell-Powder,6.9,SlipElmPow(1lb)POI,25.95,,16,1,,2/11/2019,0,,31,,7.42309E+11
106039,Active,Slippery Elm Bark Powder (2 lb),Sell-Powder,12.82,SlipElmPow(2lb)POI,27.95,,32,1,,2/11/2019,0,,31,,7.42309E+11
10604,Active,Knock Off Medium Profile Pillow cool to the touch,Pillows,,KOPILMP,,,,,,7/24/2018,0,,,,7.42309E+11
106040,Active,Slippery Elm Bark Powder (4 oz),Sell-Powder,2.3,SlipElmPow(4oz)POI,8.99,,4,1,,2/11/2019,0,,31,,7.42309E+11
